-1.205481479947927287e-01,4.559897661262200808e-02,-1.064400829963522699e-01,1.328801629504267924e-02,-1.656004872721309265e-02,-3.483620137392011602e-03,7.878660780575801048e-03,-7.163586943062212609e-02,2.850976929836289767e-02,-1.387142234048192521e-02,1.356716563121092289e-01,-2.883283735044357352e-02,2.191264869887200872e-02,-7.653328570803372144e-02,-5.756173011566047271e-02
-1.303095616413144087e-01,5.059778168707701473e-02,-1.140252114897042923e-01,1.672117809427390786e-02,-2.057874582011606779e-02,5.330800539614666007e-04,5.459652110547837112e-03,-7.037265137088320743e-02,2.898068830513802693e-02,-1.296052582624560023e-02,1.405584192807550481e-01,-3.136465890800997636e-02,2.321753420391980960e-02,-7.954080256769122115e-02,-5.887632866895815137e-02
-1.362257849758070349e-01,5.286766039377393395e-02,-1.200100980766406061e-01,2.049804083351564402e-02,-2.558593753864149903e-02,3.858512854883376468e-03,2.676516038076079927e-03,-6.833391020072418498e-02,2.836430151315046805e-02,-1.152100651328334495e-02,1.443048431313969093e-01,-3.344616118441091218e-02,2.378418032694513268e-02,-8.246392333664098739e-02,-6.008646408016630330e-02
-1.303085676413073268e-01,4.732369694450785924e-02,-1.245989587454899988e-01,2.492024053600404646e-02,-3.860844374743959556e-02,6.381018456913162273e-03,-4.911921166902434230e-03,-6.164486840858163924e-02,2.337796038895824033e-02,-5.666164732481884618e-03,1.437815470651658545e-01,-3.355252809426143012e-02,2.138249062671220002e-02,-8.530513093786908085e-02,-6.000615361683624832e-02
-1.078069374707794070e-01,3.599611967445752458e-02,-1.261507704593823331e-01,3.141740210839975150e-02,-6.232229197462517412e-02,6.625179940787514002e-03,-2.116355334315624809e-02,-5.154431519986367449e-02,1.351531762781630654e-02,5.818849738650183623e-03,1.385430132105267553e-01,-2.906360164990539827e-02,1.639503863394790525e-02,-8.818021191348429655e-02,-5.730189846645321328e-02
-6.905390166350602876e-02,1.828109764273675580e-02,-1.222982870701625618e-01,3.892331462433812339e-02,-9.560404121586568715e-02,4.255954439026257349e-03,-4.862374594717187165e-02,-3.752440229399180843e-02,-1.336127096289835801e-03,2.221299406199509635e-02,1.284665775384627451e-01,-1.860770399764818256e-02,8.914667730493869638e-03,-9.101024004384677957e-02,-5.093515883698546132e-02
-2.061950840515307595e-02,-4.574559566521433024e-04,-1.132954242429929786e-01,4.460946921120338693e-02,-1.301410684791641237e-01,-2.726494709289024529e-03,-8.137898915722249771e-02,-2.205852329229812323e-02,-2.081229039744084477e-02,4.135515795649357534e-02,1.144355453644493592e-01,-2.227470613924328532e-03,-9.124280003238807463e-04,-9.344984046493583218e-02,-4.099854369720649927e-02
2.888231774389202547e-02,-1.703267816377783059e-02,-1.004707456416107786e-01,4.664371981050305371e-02,-1.591879719548171257e-01,-9.305545584276025267e-03,-1.145798102921187361e-01,-7.481406863159803522e-03,-4.019809575593974449e-02,6.063622834218193591e-02,9.762910880965038063e-02,1.860015828111709346e-02,-1.183573177714056408e-02,-9.503910502222297219e-02,-2.833948168453594846e-02
7.568273336433843645e-02,-2.862742615286983927e-02,-8.193850889019539674e-02,4.637944809749718067e-02,-1.774468383071298172e-01,-1.467404036126793328e-02,-1.437713281981220781e-01,4.380100877609253117e-03,-5.886934790600743816e-02,7.726404554248082757e-02,7.916781557156747640e-02,4.188223740164744718e-02,-2.262034453933969846e-02,-9.540600876443772194e-02,-1.355256030245979848e-02
1.111602837273219929e-01,-3.471022925479936433e-02,-5.999113275135044970e-02,4.334718201742841781e-02,-1.820737587951423708e-01,-2.103037807074397553e-02,-1.673774833244548177e-01,1.423363679684284434e-02,-7.505326229684888828e-02,8.955355056796876489e-02,6.047804634166630000e-02,6.529203801938085472e-02,-3.348308472463367574e-02,-9.524292681964056928e-02,1.963385816887634142e-03
